GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,ADMIN_PCT,IMPUT_PCT
0500000US17003,17003,"Alexander County, Illinois",53,Real estate and rental and leasing,2012,3,790,157,37,8,29.0,6.6
0500000US17003,17003,"Alexander County, Illinois",531,Real estate,2012,2,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",5311,Lessors of real estate,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",53111,Lessors of residential buildings and dwellings,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",531110,Lessors of residential buildings and dwellings,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",5311101,Lessors of apartment buildings,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",5312,Offices of real estate agents and brokers,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",53121,Offices of real estate agents and brokers,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",531210,Offices of real estate agents and brokers,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",5312101,Offices of residential real estate agents and brokers,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",532,Rental and leasing services,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",5322,Consumer goods rental,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",53221,Consumer electronics and appliances rental,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",532210,Consumer electronics and appliances rental,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",53,Real estate and rental and leasing,2012,8,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",531,Real estate,2012,6,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",5311,Lessors of real estate,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",53119,Lessors of other real estate property,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",531190,Lessors of other real estate property,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",5311901,Lessors of manufactured (mobile) home sites,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",5312,Offices of real estate agents and brokers,2012,3,252,35,14,6,0.0,60.3
0500000US17005,17005,"Bond County, Illinois",53121,Offices of real estate agents and brokers,2012,3,252,35,14,6,0.0,60.3
0500000US17005,17005,"Bond County, Illinois",531210,Offices of real estate agents and brokers,2012,3,252,35,14,6,0.0,60.3
0500000US17005,17005,"Bond County, Illinois",5312101,Offices of residential real estate agents and brokers,2012,3,252,35,14,6,0.0,60.3
0500000US17005,17005,"Bond County, Illinois",5313,Activities related to real estate,2012,2,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",53131,Real estate property managers,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",531311,Residential property managers,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",53132,Offices of real estate appraisers,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",531320,Offices of real estate appraisers,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",532,Rental and leasing services,2012,2,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",5322,Consumer goods rental,2012,2,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",53223,Video tape and disc rental,2012,2,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",532230,Video tape and disc rental,2012,2,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",53,Real estate and rental and leasing,2012,24,9908,1605,364,61,40.7,29.4
0500000US17007,17007,"Boone County, Illinois",531,Real estate,2012,20,7914,1131,280,51,50.9,36.8
0500000US17007,17007,"Boone County, Illinois",5311,Lessors of real estate,2012,11,5428,803,213,38,39.2,53.6
0500000US17007,17007,"Boone County, Illinois",53111,Lessors of residential buildings and dwellings,2012,4,4487,583,146,21,26.7,64.6
0500000US17007,17007,"Boone County, Illinois",531110,Lessors of residential buildings and dwellings,2012,4,4487,583,146,21,26.7,64.6
0500000US17007,17007,"Boone County, Illinois",5311101,Lessors of apartment buildings,2012,3,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",5311109,Lessors of dwellings other than apartment buildings,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",53112,Lessors of nonresidential buildings (except miniwarehouses),2012,5,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",531120,Lessors of nonresidential buildings (except miniwarehouses),2012,5,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",5311201,Lessors of professional and other office buildings,2012,2,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",5311202,Lessors of manufacturing and industrial buildings,2012,2,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",5311203,Lessors of shopping centers and retail stores,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",53113,Lessors of miniwarehouses and self-storage units,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",531130,Lessors of miniwarehouses and self-storage units,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",53119,Lessors of other real estate property,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",531190,Lessors of other real estate property,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",5311901,Lessors of manufactured (mobile) home sites,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",5312,Offices of real estate agents and brokers,2012,3,732,71,12,3,20.6,0.0
0500000US17007,17007,"Boone County, Illinois",53121,Offices of real estate agents and brokers,2012,3,732,71,12,3,20.6,0.0
0500000US17007,17007,"Boone County, Illinois",531210,Offices of real estate agents and brokers,2012,3,732,71,12,3,20.6,0.0
0500000US17007,17007,"Boone County, Illinois",5312101,Offices of residential real estate agents and brokers,2012,3,732,71,12,3,20.6,0.0
0500000US17007,17007,"Boone County, Illinois",5313,Activities related to real estate,2012,6,1754,257,55,10,100.0,0.0
0500000US17007,17007,"Boone County, Illinois",53131,Real estate property managers,2012,4,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",531311,Residential property managers,2012,2,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",531312,Nonresidential property managers,2012,2,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",53132,Offices of real estate appraisers,2012,2,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",531320,Offices of real estate appraisers,2012,2,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",532,Rental and leasing services,2012,4,1994,474,84,10,0.0,0.0
0500000US17007,17007,"Boone County, Illinois",5321,Automotive equipment rental and leasing,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",53211,Passenger car rental and leasing,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",532112,Passenger car leasing,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",5322,Consumer goods rental,2012,3,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",53221,Consumer electronics and appliances rental,2012,2,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",532210,Consumer electronics and appliances rental,2012,2,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",53223,Video tape and disc rental,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",532230,Video tape and disc rental,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",53,Real estate and rental and leasing,2012,16,D,D,D,b,D,D
0500000US17011,17011,"Bureau County, Illinois",531,Real estate,2012,11,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",5311,Lessors of real estate,2012,3,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",53111,Lessors of residential buildings and dwellings,2012,2,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",531110,Lessors of residential buildings and dwellings,2012,2,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",5311101,Lessors of apartment buildings,2012,2,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",53112,Lessors of nonresidential buildings (except miniwarehouses),2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",531120,Lessors of nonresidential buildings (except miniwarehouses),2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",5311203,Lessors of shopping centers and retail stores,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",5312,Offices of real estate agents and brokers,2012,4,740,57,11,5,80.8,19.2
0500000US17011,17011,"Bureau County, Illinois",53121,Offices of real estate agents and brokers,2012,4,740,57,11,5,80.8,19.2
0500000US17011,17011,"Bureau County, Illinois",531210,Offices of real estate agents and brokers,2012,4,740,57,11,5,80.8,19.2
0500000US17011,17011,"Bureau County, Illinois",5312101,Offices of residential real estate agents and brokers,2012,4,740,57,11,5,80.8,19.2
0500000US17011,17011,"Bureau County, Illinois",5313,Activities related to real estate,2012,4,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",53132,Offices of real estate appraisers,2012,3,489,101,22,5,52.1,47.9
0500000US17011,17011,"Bureau County, Illinois",531320,Offices of real estate appraisers,2012,3,489,101,22,5,52.1,47.9
0500000US17011,17011,"Bureau County, Illinois",53139,Other activities related to real estate,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",531390,Other activities related to real estate,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",532,Rental and leasing services,2012,5,3691,522,142,17,0.0,1.0
0500000US17011,17011,"Bureau County, Illinois",5321,Automotive equipment rental and leasing,2012,2,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",53212,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing",2012,2,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",532120,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing",2012,2,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",5321202,Truck leasing,2012,2,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",5322,Consumer goods rental,2012,2,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",53223,Video tape and disc rental,2012,2,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",532230,Video tape and disc rental,2012,2,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",5323,General rental centers,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",53231,General rental centers,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",532310,General rental centers,2012,1,D,D,D,a,D,D
0500000US17013,17013,"Calhoun County, Illinois",53,Real estate and rental and leasing,2012,1,D,D,D,a,D,D
0500000US17013,17013,"Calhoun County, Illinois",531,Real estate,2012,1,D,D,D,a,D,D
0500000US17013,17013,"Calhoun County, Illinois",5312,Offices of real estate agents and brokers,2012,1,D,D,D,a,D,D
0500000US17013,17013,"Calhoun County, Illinois",53121,Offices of real estate agents and brokers,2012,1,D,D,D,a,D,D
0500000US17013,17013,"Calhoun County, Illinois",531210,Offices of real estate agents and brokers,2012,1,D,D,D,a,D,D
0500000US17013,17013,"Calhoun County, Illinois",5312101,Offices of residential real estate agents and brokers,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",53,Real estate and rental and leasing,2012,7,1469,246,47,21,82.6,0.0
0500000US17015,17015,"Carroll County, Illinois",531,Real estate,2012,6,D,D,D,b,D,D
0500000US17015,17015,"Carroll County, Illinois",5311,Lessors of real estate,2012,3,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",53111,Lessors of residential buildings and dwellings,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",531110,Lessors of residential buildings and dwellings,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",5311101,Lessors of apartment buildings,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",53112,Lessors of nonresidential buildings (except miniwarehouses),2012,2,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",531120,Lessors of nonresidential buildings (except miniwarehouses),2012,2,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",5311202,Lessors of manufacturing and industrial buildings,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",5311209,Lessors of other nonresidential buildings and facilities,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",5312,Offices of real estate agents and brokers,2012,3,855,107,13,5,100.0,0.0
0500000US17015,17015,"Carroll County, Illinois",53121,Offices of real estate agents and brokers,2012,3,855,107,13,5,100.0,0.0
0500000US17015,17015,"Carroll County, Illinois",531210,Offices of real estate agents and brokers,2012,3,855,107,13,5,100.0,0.0
0500000US17015,17015,"Carroll County, Illinois",5312101,Offices of residential real estate agents and brokers,2012,3,855,107,13,5,100.0,0.0
0500000US17015,17015,"Carroll County, Illinois",532,Rental and leasing services,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",5323,General rental centers,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",53231,General rental centers,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",532310,General rental centers,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",53,Real estate and rental and leasing,2012,5,2040,395,91,16,62.5,0.0
0500000US17017,17017,"Cass County, Illinois",531,Real estate,2012,3,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",5311,Lessors of real estate,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",53111,Lessors of residential buildings and dwellings,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",531110,Lessors of residential buildings and dwellings,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",5311109,Lessors of dwellings other than apartment buildings,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",5312,Offices of real estate agents and brokers,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",53121,Offices of real estate agents and brokers,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",531210,Offices of real estate agents and brokers,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",5312109,Offices of nonresidential real estate agents and brokers,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",5313,Activities related to real estate,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",53132,Offices of real estate appraisers,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",531320,Offices of real estate appraisers,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",532,Rental and leasing services,2012,2,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",5322,Consumer goods rental,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",53223,Video tape and disc rental,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",532230,Video tape and disc rental,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",5324,Commercial and industrial machinery and equipment rental and leasing,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",53241,"Construction, transportation, mining, and forestry machinery and equipment rental and leasing",2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",532412,"Construction, mining, and forestry machinery and equipment rental and leasing",2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",5324121,Rental and leasing of heavy construction equipment without operators,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",53,Real estate and rental and leasing,2012,201,557385,117942,29616,2986,9.9,6.9
0500000US17019,17019,"Champaign County, Illinois",531,Real estate,2012,165,D,D,D,h,D,D
0500000US17019,17019,"Champaign County, Illinois",5311,Lessors of real estate,2012,66,181508,13192,3301,519,10.2,8.7
0500000US17019,17019,"Champaign County, Illinois",53111,Lessors of residential buildings and dwellings,2012,42,153447,11216,2762,458,9.8,9.6
0500000US17019,17019,"Champaign County, Illinois",531110,Lessors of residential buildings and dwellings,2012,42,153447,11216,2762,458,9.8,9.6
0500000US17019,17019,"Champaign County, Illinois",5311101,Lessors of apartment buildings,2012,36,D,D,D,e,D,D
0500000US17019,17019,"Champaign County, Illinois",5311109,Lessors of dwellings other than apartment buildings,2012,6,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",53112,Lessors of nonresidential buildings (except miniwarehouses),2012,9,16646,1326,390,24,4.1,5.4
0500000US17019,17019,"Champaign County, Illinois",531120,Lessors of nonresidential buildings (except miniwarehouses),2012,9,16646,1326,390,24,4.1,5.4
0500000US17019,17019,"Champaign County, Illinois",5311201,Lessors of professional and other office buildings,2012,3,1277,93,21,4,0.0,36.6
0500000US17019,17019,"Champaign County, Illinois",5311203,Lessors of shopping centers and retail stores,2012,6,15369,1233,369,20,4.4,2.8
0500000US17019,17019,"Champaign County, Illinois",53113,Lessors of miniwarehouses and self-storage units,2012,4,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",531130,Lessors of miniwarehouses and self-storage units,2012,4,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",53119,Lessors of other real estate property,2012,11,D,D,D,b,D,D
0500000US17019,17019,"Champaign County, Illinois",531190,Lessors of other real estate property,2012,11,D,D,D,b,D,D
0500000US17019,17019,"Champaign County, Illinois",5311901,Lessors of manufactured (mobile) home sites,2012,7,5065,456,103,26,49.3,0.9
0500000US17019,17019,"Champaign County, Illinois",5311909,Lessors of other real estate property,2012,4,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",5312,Offices of real estate agents and brokers,2012,42,D,D,D,c,D,D
0500000US17019,17019,"Champaign County, Illinois",53121,Offices of real estate agents and brokers,2012,42,D,D,D,c,D,D
0500000US17019,17019,"Champaign County, Illinois",531210,Offices of real estate agents and brokers,2012,42,D,D,D,c,D,D
0500000US17019,17019,"Champaign County, Illinois",5312101,Offices of residential real estate agents and brokers,2012,37,D,D,D,c,D,D
0500000US17019,17019,"Champaign County, Illinois",5312109,Offices of nonresidential real estate agents and brokers,2012,5,607,494,381,6,36.1,1.8
0500000US17019,17019,"Champaign County, Illinois",5313,Activities related to real estate,2012,57,D,D,D,g,D,D
0500000US17019,17019,"Champaign County, Illinois",53131,Real estate property managers,2012,42,D,D,D,g,D,D
0500000US17019,17019,"Champaign County, Illinois",531311,Residential property managers,2012,30,D,D,D,e,D,D
0500000US17019,17019,"Champaign County, Illinois",531312,Nonresidential property managers,2012,12,D,D,D,g,D,D
0500000US17019,17019,"Champaign County, Illinois",53132,Offices of real estate appraisers,2012,12,D,D,D,b,D,D
0500000US17019,17019,"Champaign County, Illinois",531320,Offices of real estate appraisers,2012,12,D,D,D,b,D,D
0500000US17019,17019,"Champaign County, Illinois",53139,Other activities related to real estate,2012,3,2046,704,142,14,28.7,71.3
0500000US17019,17019,"Champaign County, Illinois",531390,Other activities related to real estate,2012,3,2046,704,142,14,28.7,71.3
0500000US17019,17019,"Champaign County, Illinois",532,Rental and leasing services,2012,34,D,D,D,c,D,D
0500000US17019,17019,"Champaign County, Illinois",5321,Automotive equipment rental and leasing,2012,6,D,D,D,b,D,D
0500000US17019,17019,"Champaign County, Illinois",53211,Passenger car rental and leasing,2012,4,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",532111,Passenger car rental,2012,4,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",53212,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing",2012,2,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",532120,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing",2012,2,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",5321201,Truck rental without drivers,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",5321202,Truck leasing,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",5322,Consumer goods rental,2012,19,D,D,D,c,D,D
0500000US17019,17019,"Champaign County, Illinois",53221,Consumer electronics and appliances rental,2012,4,D,D,D,b,D,D
0500000US17019,17019,"Champaign County, Illinois",532210,Consumer electronics and appliances rental,2012,4,D,D,D,b,D,D
0500000US17019,17019,"Champaign County, Illinois",53222,Formal wear and costume rental,2012,2,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",532220,Formal wear and costume rental,2012,2,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",53223,Video tape and disc rental,2012,7,1832,511,135,52,12.7,0.0
0500000US17019,17019,"Champaign County, Illinois",532230,Video tape and disc rental,2012,7,1832,511,135,52,12.7,0.0
0500000US17019,17019,"Champaign County, Illinois",53229,Other consumer goods rental,2012,6,D,D,D,b,D,D
0500000US17019,17019,"Champaign County, Illinois",532291,Home health equipment rental,2012,2,D,D,D,a,D,D
