GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,ADMIN_PCT,IMPUT_PCT
0500000US17005,17005,"Bond County, Illinois",221,Utilities,2012,3,Q,D,D,b,Q,Q
0500000US17005,17005,"Bond County, Illinois",2211,"Electric power generation, transmission and distribution",2012,2,Q,D,D,b,Q,Q
0500000US17005,17005,"Bond County, Illinois",22112,"Electric power transmission, control, and distribution",2012,2,Q,D,D,b,Q,Q
0500000US17005,17005,"Bond County, Illinois",221122,Electric power distribution,2012,2,Q,D,D,b,Q,Q
0500000US17005,17005,"Bond County, Illinois",2213,"Water, sewage and other systems",2012,1,Q,D,D,a,Q,Q
0500000US17005,17005,"Bond County, Illinois",22131,Water supply and irrigation systems,2012,1,Q,D,D,a,Q,Q
0500000US17005,17005,"Bond County, Illinois",221310,Water supply and irrigation systems,2012,1,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",22,Utilities,2012,1,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",221,Utilities,2012,1,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",2213,"Water, sewage and other systems",2012,1,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",22132,Sewage treatment facilities,2012,1,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",221320,Sewage treatment facilities,2012,1,Q,D,D,a,Q,Q
0500000US17011,17011,"Bureau County, Illinois",22,Utilities,2012,3,Q,D,D,b,Q,Q
0500000US17011,17011,"Bureau County, Illinois",221,Utilities,2012,3,Q,D,D,b,Q,Q
0500000US17011,17011,"Bureau County, Illinois",2211,"Electric power generation, transmission and distribution",2012,3,Q,D,D,b,Q,Q
0500000US17011,17011,"Bureau County, Illinois",22111,Electric power generation,2012,2,Q,D,D,a,Q,Q
0500000US17011,17011,"Bureau County, Illinois",221112,Fossil fuel electric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17011,17011,"Bureau County, Illinois",221115,Wind electric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17011,17011,"Bureau County, Illinois",22112,"Electric power transmission, control, and distribution",2012,1,Q,D,D,a,Q,Q
0500000US17011,17011,"Bureau County, Illinois",221122,Electric power distribution,2012,1,Q,D,D,a,Q,Q
0500000US17017,17017,"Cass County, Illinois",22,Utilities,2012,1,Q,D,D,b,Q,Q
0500000US17017,17017,"Cass County, Illinois",221,Utilities,2012,1,Q,D,D,b,Q,Q
0500000US17017,17017,"Cass County, Illinois",2211,"Electric power generation, transmission and distribution",2012,1,Q,D,D,b,Q,Q
0500000US17017,17017,"Cass County, Illinois",22112,"Electric power transmission, control, and distribution",2012,1,Q,D,D,b,Q,Q
0500000US17017,17017,"Cass County, Illinois",221122,Electric power distribution,2012,1,Q,D,D,b,Q,Q
0500000US17019,17019,"Champaign County, Illinois",22,Utilities,2012,7,Q,18269,4759,241,Q,Q
0500000US17019,17019,"Champaign County, Illinois",221,Utilities,2012,7,Q,18269,4759,241,Q,Q
0500000US17019,17019,"Champaign County, Illinois",2211,"Electric power generation, transmission and distribution",2012,3,Q,D,D,c,Q,Q
0500000US17019,17019,"Champaign County, Illinois",22111,Electric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17019,17019,"Champaign County, Illinois",221115,Wind electric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17019,17019,"Champaign County, Illinois",22112,"Electric power transmission, control, and distribution",2012,2,Q,D,D,c,Q,Q
0500000US17019,17019,"Champaign County, Illinois",221122,Electric power distribution,2012,2,Q,D,D,c,Q,Q
0500000US17019,17019,"Champaign County, Illinois",2212,Natural gas distribution,2012,1,Q,D,D,b,Q,Q
0500000US17019,17019,"Champaign County, Illinois",22121,Natural gas distribution,2012,1,Q,D,D,b,Q,Q
0500000US17019,17019,"Champaign County, Illinois",221210,Natural gas distribution,2012,1,Q,D,D,b,Q,Q
0500000US17019,17019,"Champaign County, Illinois",2213,"Water, sewage and other systems",2012,3,Q,D,D,b,Q,Q
0500000US17019,17019,"Champaign County, Illinois",22131,Water supply and irrigation systems,2012,3,Q,D,D,b,Q,Q
0500000US17019,17019,"Champaign County, Illinois",221310,Water supply and irrigation systems,2012,3,Q,D,D,b,Q,Q
0500000US17021,17021,"Christian County, Illinois",22,Utilities,2012,4,Q,D,D,c,Q,Q
0500000US17021,17021,"Christian County, Illinois",221,Utilities,2012,4,Q,D,D,c,Q,Q
0500000US17021,17021,"Christian County, Illinois",2211,"Electric power generation, transmission and distribution",2012,3,Q,D,D,c,Q,Q
0500000US17021,17021,"Christian County, Illinois",22112,"Electric power transmission, control, and distribution",2012,3,Q,D,D,c,Q,Q
0500000US17021,17021,"Christian County, Illinois",221122,Electric power distribution,2012,3,Q,D,D,c,Q,Q
0500000US17021,17021,"Christian County, Illinois",2213,"Water, sewage and other systems",2012,1,Q,D,D,a,Q,Q
0500000US17021,17021,"Christian County, Illinois",22132,Sewage treatment facilities,2012,1,Q,D,D,a,Q,Q
0500000US17021,17021,"Christian County, Illinois",221320,Sewage treatment facilities,2012,1,Q,D,D,a,Q,Q
0500000US17025,17025,"Clay County, Illinois",22,Utilities,2012,1,Q,D,D,a,Q,Q
0500000US17025,17025,"Clay County, Illinois",221,Utilities,2012,1,Q,D,D,a,Q,Q
0500000US17025,17025,"Clay County, Illinois",2211,"Electric power generation, transmission and distribution",2012,1,Q,D,D,a,Q,Q
0500000US17025,17025,"Clay County, Illinois",22112,"Electric power transmission, control, and distribution",2012,1,Q,D,D,a,Q,Q
0500000US17025,17025,"Clay County, Illinois",221122,Electric power distribution,2012,1,Q,D,D,a,Q,Q
0500000US17027,17027,"Clinton County, Illinois",22,Utilities,2012,3,Q,D,D,b,Q,Q
0500000US17027,17027,"Clinton County, Illinois",221,Utilities,2012,3,Q,D,D,b,Q,Q
0500000US17027,17027,"Clinton County, Illinois",2211,"Electric power generation, transmission and distribution",2012,1,Q,D,D,b,Q,Q
0500000US17027,17027,"Clinton County, Illinois",22112,"Electric power transmission, control, and distribution",2012,1,Q,D,D,b,Q,Q
0500000US17027,17027,"Clinton County, Illinois",221122,Electric power distribution,2012,1,Q,D,D,b,Q,Q
0500000US17027,17027,"Clinton County, Illinois",2213,"Water, sewage and other systems",2012,2,Q,D,D,a,Q,Q
0500000US17027,17027,"Clinton County, Illinois",22131,Water supply and irrigation systems,2012,2,Q,D,D,a,Q,Q
0500000US17027,17027,"Clinton County, Illinois",221310,Water supply and irrigation systems,2012,2,Q,D,D,a,Q,Q
0500000US17029,17029,"Coles County, Illinois",22,Utilities,2012,4,Q,D,D,c,Q,Q
0500000US17029,17029,"Coles County, Illinois",221,Utilities,2012,4,Q,D,D,c,Q,Q
0500000US17029,17029,"Coles County, Illinois",2211,"Electric power generation, transmission and distribution",2012,2,Q,D,D,c,Q,Q
0500000US17029,17029,"Coles County, Illinois",22112,"Electric power transmission, control, and distribution",2012,2,Q,D,D,c,Q,Q
0500000US17029,17029,"Coles County, Illinois",221122,Electric power distribution,2012,2,Q,D,D,c,Q,Q
0500000US17029,17029,"Coles County, Illinois",2213,"Water, sewage and other systems",2012,2,Q,D,D,a,Q,Q
0500000US17029,17029,"Coles County, Illinois",22131,Water supply and irrigation systems,2012,2,Q,D,D,a,Q,Q
0500000US17029,17029,"Coles County, Illinois",221310,Water supply and irrigation systems,2012,2,Q,D,D,a,Q,Q
0500000US17031,17031,"Cook County, Illinois",22,Utilities,2012,80,Q,699226,203399,6562,Q,Q
0500000US17031,17031,"Cook County, Illinois",221,Utilities,2012,80,Q,699226,203399,6562,Q,Q
0500000US17031,17031,"Cook County, Illinois",2211,"Electric power generation, transmission and distribution",2012,39,Q,489238,148466,3840,Q,Q
0500000US17031,17031,"Cook County, Illinois",22111,Electric power generation,2012,15,Q,D,D,f,Q,Q
0500000US17031,17031,"Cook County, Illinois",221111,Hydroelectric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17031,17031,"Cook County, Illinois",221112,Fossil fuel electric power generation,2012,5,Q,D,D,e,Q,Q
0500000US17031,17031,"Cook County, Illinois",221114,Solar electric power generation,2012,2,Q,D,D,b,Q,Q
0500000US17031,17031,"Cook County, Illinois",221115,Wind electric power generation,2012,7,Q,D,D,c,Q,Q
0500000US17031,17031,"Cook County, Illinois",22112,"Electric power transmission, control, and distribution",2012,24,Q,D,D,h,Q,Q
0500000US17031,17031,"Cook County, Illinois",221121,Electric bulk power transmission and control,2012,7,Q,D,D,f,Q,Q
0500000US17031,17031,"Cook County, Illinois",221122,Electric power distribution,2012,17,Q,D,D,g,Q,Q
0500000US17031,17031,"Cook County, Illinois",2212,Natural gas distribution,2012,29,Q,D,D,g,Q,Q
0500000US17031,17031,"Cook County, Illinois",22121,Natural gas distribution,2012,29,Q,D,D,g,Q,Q
0500000US17031,17031,"Cook County, Illinois",221210,Natural gas distribution,2012,29,Q,D,D,g,Q,Q
0500000US17031,17031,"Cook County, Illinois",2213,"Water, sewage and other systems",2012,12,Q,D,D,e,Q,Q
0500000US17031,17031,"Cook County, Illinois",22131,Water supply and irrigation systems,2012,7,Q,D,D,e,Q,Q
0500000US17031,17031,"Cook County, Illinois",221310,Water supply and irrigation systems,2012,7,Q,D,D,e,Q,Q
0500000US17031,17031,"Cook County, Illinois",22132,Sewage treatment facilities,2012,2,Q,D,D,a,Q,Q
0500000US17031,17031,"Cook County, Illinois",221320,Sewage treatment facilities,2012,2,Q,D,D,a,Q,Q
0500000US17031,17031,"Cook County, Illinois",22133,Steam and air-conditioning supply,2012,3,Q,D,D,b,Q,Q
0500000US17031,17031,"Cook County, Illinois",221330,Steam and air-conditioning supply,2012,3,Q,D,D,b,Q,Q
0500000US17033,17033,"Crawford County, Illinois",22,Utilities,2012,3,Q,D,D,b,Q,Q
0500000US17033,17033,"Crawford County, Illinois",221,Utilities,2012,3,Q,D,D,b,Q,Q
0500000US17033,17033,"Crawford County, Illinois",2211,"Electric power generation, transmission and distribution",2012,2,Q,D,D,b,Q,Q
0500000US17033,17033,"Crawford County, Illinois",22111,Electric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17033,17033,"Crawford County, Illinois",221112,Fossil fuel electric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17033,17033,"Crawford County, Illinois",22112,"Electric power transmission, control, and distribution",2012,1,Q,D,D,a,Q,Q
0500000US17033,17033,"Crawford County, Illinois",221122,Electric power distribution,2012,1,Q,D,D,a,Q,Q
0500000US17033,17033,"Crawford County, Illinois",2213,"Water, sewage and other systems",2012,1,Q,D,D,a,Q,Q
0500000US17033,17033,"Crawford County, Illinois",22131,Water supply and irrigation systems,2012,1,Q,D,D,a,Q,Q
0500000US17033,17033,"Crawford County, Illinois",221310,Water supply and irrigation systems,2012,1,Q,D,D,a,Q,Q
0500000US17037,17037,"DeKalb County, Illinois",22,Utilities,2012,6,Q,D,D,e,Q,Q
0500000US17037,17037,"DeKalb County, Illinois",221,Utilities,2012,6,Q,D,D,e,Q,Q
0500000US17037,17037,"DeKalb County, Illinois",2211,"Electric power generation, transmission and distribution",2012,3,Q,D,D,b,Q,Q
0500000US17037,17037,"DeKalb County, Illinois",22111,Electric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17037,17037,"DeKalb County, Illinois",221115,Wind electric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17037,17037,"DeKalb County, Illinois",22112,"Electric power transmission, control, and distribution",2012,2,Q,D,D,a,Q,Q
0500000US17037,17037,"DeKalb County, Illinois",221121,Electric bulk power transmission and control,2012,2,Q,D,D,a,Q,Q
0500000US17037,17037,"DeKalb County, Illinois",2212,Natural gas distribution,2012,2,Q,D,D,e,Q,Q
0500000US17037,17037,"DeKalb County, Illinois",22121,Natural gas distribution,2012,2,Q,D,D,e,Q,Q
0500000US17037,17037,"DeKalb County, Illinois",221210,Natural gas distribution,2012,2,Q,D,D,e,Q,Q
0500000US17037,17037,"DeKalb County, Illinois",2213,"Water, sewage and other systems",2012,1,Q,D,D,a,Q,Q
0500000US17037,17037,"DeKalb County, Illinois",22132,Sewage treatment facilities,2012,1,Q,D,D,a,Q,Q
0500000US17037,17037,"DeKalb County, Illinois",221320,Sewage treatment facilities,2012,1,Q,D,D,a,Q,Q
0500000US17039,17039,"De Witt County, Illinois",22,Utilities,2012,2,Q,D,D,f,Q,Q
0500000US17039,17039,"De Witt County, Illinois",221,Utilities,2012,2,Q,D,D,f,Q,Q
0500000US17039,17039,"De Witt County, Illinois",2211,"Electric power generation, transmission and distribution",2012,2,Q,D,D,f,Q,Q
0500000US17039,17039,"De Witt County, Illinois",22111,Electric power generation,2012,2,Q,D,D,f,Q,Q
0500000US17039,17039,"De Witt County, Illinois",221111,Hydroelectric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17039,17039,"De Witt County, Illinois",221113,Nuclear electric power generation,2012,1,Q,D,D,f,Q,Q
0500000US17041,17041,"Douglas County, Illinois",22,Utilities,2012,3,Q,D,D,b,Q,Q
0500000US17041,17041,"Douglas County, Illinois",221,Utilities,2012,3,Q,D,D,b,Q,Q
0500000US17041,17041,"Douglas County, Illinois",2211,"Electric power generation, transmission and distribution",2012,3,Q,D,D,b,Q,Q
0500000US17041,17041,"Douglas County, Illinois",22111,Electric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17041,17041,"Douglas County, Illinois",221112,Fossil fuel electric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17041,17041,"Douglas County, Illinois",22112,"Electric power transmission, control, and distribution",2012,2,Q,D,D,b,Q,Q
0500000US17041,17041,"Douglas County, Illinois",221122,Electric power distribution,2012,2,Q,D,D,b,Q,Q
0500000US17043,17043,"DuPage County, Illinois",22,Utilities,2012,32,Q,579271,173086,5162,Q,Q
0500000US17043,17043,"DuPage County, Illinois",221,Utilities,2012,32,Q,579271,173086,5162,Q,Q
0500000US17043,17043,"DuPage County, Illinois",2211,"Electric power generation, transmission and distribution",2012,20,Q,D,D,h,Q,Q
0500000US17043,17043,"DuPage County, Illinois",22111,Electric power generation,2012,10,Q,198336,68940,1919,Q,Q
0500000US17043,17043,"DuPage County, Illinois",221111,Hydroelectric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17043,17043,"DuPage County, Illinois",221112,Fossil fuel electric power generation,2012,5,Q,D,D,c,Q,Q
0500000US17043,17043,"DuPage County, Illinois",221113,Nuclear electric power generation,2012,2,Q,D,D,g,Q,Q
0500000US17043,17043,"DuPage County, Illinois",221114,Solar electric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17043,17043,"DuPage County, Illinois",221115,Wind electric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17043,17043,"DuPage County, Illinois",22112,"Electric power transmission, control, and distribution",2012,10,Q,D,D,g,Q,Q
0500000US17043,17043,"DuPage County, Illinois",221121,Electric bulk power transmission and control,2012,2,Q,D,D,e,Q,Q
0500000US17043,17043,"DuPage County, Illinois",221122,Electric power distribution,2012,8,Q,D,D,g,Q,Q
0500000US17043,17043,"DuPage County, Illinois",2212,Natural gas distribution,2012,7,Q,D,D,g,Q,Q
0500000US17043,17043,"DuPage County, Illinois",22121,Natural gas distribution,2012,7,Q,D,D,g,Q,Q
0500000US17043,17043,"DuPage County, Illinois",221210,Natural gas distribution,2012,7,Q,D,D,g,Q,Q
0500000US17043,17043,"DuPage County, Illinois",2213,"Water, sewage and other systems",2012,5,Q,D,D,c,Q,Q
0500000US17043,17043,"DuPage County, Illinois",22131,Water supply and irrigation systems,2012,3,Q,D,D,c,Q,Q
0500000US17043,17043,"DuPage County, Illinois",221310,Water supply and irrigation systems,2012,3,Q,D,D,c,Q,Q
0500000US17043,17043,"DuPage County, Illinois",22132,Sewage treatment facilities,2012,2,Q,D,D,a,Q,Q
0500000US17043,17043,"DuPage County, Illinois",221320,Sewage treatment facilities,2012,2,Q,D,D,a,Q,Q
0500000US17045,17045,"Edgar County, Illinois",22,Utilities,2012,2,Q,D,D,b,Q,Q
0500000US17045,17045,"Edgar County, Illinois",221,Utilities,2012,2,Q,D,D,b,Q,Q
0500000US17045,17045,"Edgar County, Illinois",2211,"Electric power generation, transmission and distribution",2012,2,Q,D,D,b,Q,Q
0500000US17045,17045,"Edgar County, Illinois",22112,"Electric power transmission, control, and distribution",2012,2,Q,D,D,b,Q,Q
0500000US17045,17045,"Edgar County, Illinois",221122,Electric power distribution,2012,2,Q,D,D,b,Q,Q
0500000US17047,17047,"Edwards County, Illinois",22,Utilities,2012,4,Q,213,59,7,Q,Q
0500000US17047,17047,"Edwards County, Illinois",221,Utilities,2012,4,Q,213,59,7,Q,Q
0500000US17047,17047,"Edwards County, Illinois",2211,"Electric power generation, transmission and distribution",2012,1,Q,D,D,a,Q,Q
0500000US17047,17047,"Edwards County, Illinois",22112,"Electric power transmission, control, and distribution",2012,1,Q,D,D,a,Q,Q
0500000US17047,17047,"Edwards County, Illinois",221122,Electric power distribution,2012,1,Q,D,D,a,Q,Q
0500000US17047,17047,"Edwards County, Illinois",2212,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17047,17047,"Edwards County, Illinois",22121,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17047,17047,"Edwards County, Illinois",221210,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17047,17047,"Edwards County, Illinois",2213,"Water, sewage and other systems",2012,2,Q,D,D,a,Q,Q
0500000US17047,17047,"Edwards County, Illinois",22131,Water supply and irrigation systems,2012,2,Q,D,D,a,Q,Q
0500000US17047,17047,"Edwards County, Illinois",221310,Water supply and irrigation systems,2012,2,Q,D,D,a,Q,Q
0500000US17049,17049,"Effingham County, Illinois",22,Utilities,2012,3,Q,D,D,b,Q,Q
0500000US17049,17049,"Effingham County, Illinois",221,Utilities,2012,3,Q,D,D,b,Q,Q
0500000US17049,17049,"Effingham County, Illinois",2211,"Electric power generation, transmission and distribution",2012,1,Q,D,D,b,Q,Q
0500000US17049,17049,"Effingham County, Illinois",22112,"Electric power transmission, control, and distribution",2012,1,Q,D,D,b,Q,Q
0500000US17049,17049,"Effingham County, Illinois",221122,Electric power distribution,2012,1,Q,D,D,b,Q,Q
0500000US17049,17049,"Effingham County, Illinois",2213,"Water, sewage and other systems",2012,2,Q,D,D,b,Q,Q
0500000US17049,17049,"Effingham County, Illinois",22131,Water supply and irrigation systems,2012,2,Q,D,D,b,Q,Q
0500000US17049,17049,"Effingham County, Illinois",221310,Water supply and irrigation systems,2012,2,Q,D,D,b,Q,Q
0500000US17051,17051,"Fayette County, Illinois",22,Utilities,2012,4,Q,1347,371,23,Q,Q
0500000US17051,17051,"Fayette County, Illinois",221,Utilities,2012,4,Q,1347,371,23,Q,Q
0500000US17051,17051,"Fayette County, Illinois",2211,"Electric power generation, transmission and distribution",2012,2,Q,D,D,a,Q,Q
0500000US17051,17051,"Fayette County, Illinois",22112,"Electric power transmission, control, and distribution",2012,2,Q,D,D,a,Q,Q
0500000US17051,17051,"Fayette County, Illinois",221122,Electric power distribution,2012,2,Q,D,D,a,Q,Q
0500000US17051,17051,"Fayette County, Illinois",2212,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17051,17051,"Fayette County, Illinois",22121,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17051,17051,"Fayette County, Illinois",221210,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17051,17051,"Fayette County, Illinois",2213,"Water, sewage and other systems",2012,1,Q,D,D,a,Q,Q
0500000US17051,17051,"Fayette County, Illinois",22131,Water supply and irrigation systems,2012,1,Q,D,D,a,Q,Q
0500000US17051,17051,"Fayette County, Illinois",221310,Water supply and irrigation systems,2012,1,Q,D,D,a,Q,Q
0500000US17053,17053,"Ford County, Illinois",22,Utilities,2012,3,Q,D,D,b,Q,Q
0500000US17053,17053,"Ford County, Illinois",221,Utilities,2012,3,Q,D,D,b,Q,Q
0500000US17053,17053,"Ford County, Illinois",2211,"Electric power generation, transmission and distribution",2012,2,Q,D,D,b,Q,Q
0500000US17053,17053,"Ford County, Illinois",22112,"Electric power transmission, control, and distribution",2012,2,Q,D,D,b,Q,Q
0500000US17053,17053,"Ford County, Illinois",221122,Electric power distribution,2012,2,Q,D,D,b,Q,Q
0500000US17053,17053,"Ford County, Illinois",2212,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17053,17053,"Ford County, Illinois",22121,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17053,17053,"Ford County, Illinois",221210,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17055,17055,"Franklin County, Illinois",22,Utilities,2012,1,Q,D,D,a,Q,Q
0500000US17055,17055,"Franklin County, Illinois",221,Utilities,2012,1,Q,D,D,a,Q,Q
0500000US17055,17055,"Franklin County, Illinois",2213,"Water, sewage and other systems",2012,1,Q,D,D,a,Q,Q
0500000US17055,17055,"Franklin County, Illinois",22131,Water supply and irrigation systems,2012,1,Q,D,D,a,Q,Q
0500000US17055,17055,"Franklin County, Illinois",221310,Water supply and irrigation systems,2012,1,Q,D,D,a,Q,Q
0500000US17057,17057,"Fulton County, Illinois",22,Utilities,2012,5,Q,D,D,c,Q,Q
0500000US17057,17057,"Fulton County, Illinois",221,Utilities,2012,5,Q,D,D,c,Q,Q
0500000US17057,17057,"Fulton County, Illinois",2211,"Electric power generation, transmission and distribution",2012,4,Q,D,D,c,Q,Q
0500000US17057,17057,"Fulton County, Illinois",22112,"Electric power transmission, control, and distribution",2012,4,Q,D,D,c,Q,Q
0500000US17057,17057,"Fulton County, Illinois",221122,Electric power distribution,2012,4,Q,D,D,c,Q,Q
0500000US17057,17057,"Fulton County, Illinois",2213,"Water, sewage and other systems",2012,1,Q,D,D,a,Q,Q
0500000US17057,17057,"Fulton County, Illinois",22132,Sewage treatment facilities,2012,1,Q,D,D,a,Q,Q
0500000US17057,17057,"Fulton County, Illinois",221320,Sewage treatment facilities,2012,1,Q,D,D,a,Q,Q
0500000US17059,17059,"Gallatin County, Illinois",22,Utilities,2012,1,Q,D,D,a,Q,Q
0500000US17059,17059,"Gallatin County, Illinois",221,Utilities,2012,1,Q,D,D,a,Q,Q
0500000US17059,17059,"Gallatin County, Illinois",2212,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17059,17059,"Gallatin County, Illinois",22121,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17059,17059,"Gallatin County, Illinois",221210,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17061,17061,"Greene County, Illinois",22,Utilities,2012,1,Q,D,D,a,Q,Q
0500000US17061,17061,"Greene County, Illinois",221,Utilities,2012,1,Q,D,D,a,Q,Q
0500000US17061,17061,"Greene County, Illinois",2211,"Electric power generation, transmission and distribution",2012,1,Q,D,D,a,Q,Q
0500000US17061,17061,"Greene County, Illinois",22112,"Electric power transmission, control, and distribution",2012,1,Q,D,D,a,Q,Q
0500000US17061,17061,"Greene County, Illinois",221122,Electric power distribution,2012,1,Q,D,D,a,Q,Q
0500000US17063,17063,"Grundy County, Illinois",22,Utilities,2012,4,Q,D,D,g,Q,Q
0500000US17063,17063,"Grundy County, Illinois",221,Utilities,2012,4,Q,D,D,g,Q,Q
0500000US17063,17063,"Grundy County, Illinois",2211,"Electric power generation, transmission and distribution",2012,3,Q,D,D,g,Q,Q
0500000US17063,17063,"Grundy County, Illinois",22111,Electric power generation,2012,3,Q,D,D,g,Q,Q
0500000US17063,17063,"Grundy County, Illinois",221112,Fossil fuel electric power generation,2012,1,Q,D,D,a,Q,Q
0500000US17063,17063,"Grundy County, Illinois",221113,Nuclear electric power generation,2012,2,Q,D,D,g,Q,Q
0500000US17063,17063,"Grundy County, Illinois",2212,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17063,17063,"Grundy County, Illinois",22121,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17063,17063,"Grundy County, Illinois",221210,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17067,17067,"Hancock County, Illinois",22,Utilities,2012,6,Q,2436,566,40,Q,Q
0500000US17067,17067,"Hancock County, Illinois",221,Utilities,2012,6,Q,2436,566,40,Q,Q
0500000US17067,17067,"Hancock County, Illinois",2211,"Electric power generation, transmission and distribution",2012,3,Q,D,D,b,Q,Q
0500000US17067,17067,"Hancock County, Illinois",22112,"Electric power transmission, control, and distribution",2012,3,Q,D,D,b,Q,Q
0500000US17067,17067,"Hancock County, Illinois",221122,Electric power distribution,2012,3,Q,D,D,b,Q,Q
0500000US17067,17067,"Hancock County, Illinois",2212,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17067,17067,"Hancock County, Illinois",22121,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17067,17067,"Hancock County, Illinois",221210,Natural gas distribution,2012,1,Q,D,D,a,Q,Q
0500000US17067,17067,"Hancock County, Illinois",2213,"Water, sewage and other systems",2012,2,Q,D,D,a,Q,Q
0500000US17067,17067,"Hancock County, Illinois",22132,Sewage treatment facilities,2012,2,Q,D,D,a,Q,Q
0500000US17067,17067,"Hancock County, Illinois",221320,Sewage treatment facilities,2012,2,Q,D,D,a,Q,Q
0500000US17069,17069,"Hardin County, Illinois",22,Utilities,2012,1,Q,D,D,a,Q,Q
0500000US17069,17069,"Hardin County, Illinois",221,Utilities,2012,1,Q,D,D,a,Q,Q
0500000US17069,17069,"Hardin County, Illinois",2211,"Electric power generation, transmission and distribution",2012,1,Q,D,D,a,Q,Q
0500000US17069,17069,"Hardin County, Illinois",22112,"Electric power transmission, control, and distribution",2012,1,Q,D,D,a,Q,Q
0500000US17069,17069,"Hardin County, Illinois",221122,Electric power distribution,2012,1,Q,D,D,a,Q,Q
