GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,ADMIN_PCT,IMPUT_PCT
Geographic identifier code,Id2,Geographic area name,2012 NAICS code,Meaning of 2012 NAICS code,Year,Number of establishments,"Receipts ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12,Percent of receipts from administrative records (%),Percent of receipts estimated (%)
0500000US17001,17001,"Adams County, Illinois",51,Information,2012,29,N,D,D,f,N,N
0500000US17001,17001,"Adams County, Illinois",511,Publishing industries (except internet),2012,3,D,D,D,c,D,D
0500000US17001,17001,"Adams County, Illinois",5111,"Newspaper, periodical, book, and directory publishers",2012,3,D,D,D,c,D,D
0500000US17001,17001,"Adams County, Illinois",51111,Newspaper publishers,2012,1,D,D,D,c,D,D
0500000US17001,17001,"Adams County, Illinois",511110,Newspaper publishers,2012,1,D,D,D,c,D,D
0500000US17001,17001,"Adams County, Illinois",51113,Book publishers,2012,2,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",511130,Book publishers,2012,2,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",512,Motion picture and sound recording industries,2012,2,N,D,D,b,N,N
0500000US17001,17001,"Adams County, Illinois",5121,Motion picture and video industries,2012,2,N,D,D,b,N,N
0500000US17001,17001,"Adams County, Illinois",51213,Motion picture and video exhibition,2012,2,D,D,D,b,D,D
0500000US17001,17001,"Adams County, Illinois",512131,Motion picture theaters (except drive-ins),2012,2,D,D,D,b,D,D
0500000US17001,17001,"Adams County, Illinois",515,Broadcasting (except internet),2012,7,16576,5719,1387,177,0.6,0.0
0500000US17001,17001,"Adams County, Illinois",5151,Radio and television broadcasting,2012,7,16576,5719,1387,177,0.6,0.0
0500000US17001,17001,"Adams County, Illinois",51511,Radio broadcasting,2012,4,D,D,D,b,D,D
0500000US17001,17001,"Adams County, Illinois",515111,Radio networks,2012,1,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",515112,Radio stations,2012,3,D,D,D,b,D,D
0500000US17001,17001,"Adams County, Illinois",51512,Television broadcasting,2012,3,D,D,D,c,D,D
0500000US17001,17001,"Adams County, Illinois",515120,Television broadcasting,2012,3,D,D,D,c,D,D
0500000US17001,17001,"Adams County, Illinois",517,Telecommunications,2012,15,N,D,D,c,N,N
0500000US17001,17001,"Adams County, Illinois",5171,Wired telecommunications carriers,2012,8,N,D,D,c,N,N
0500000US17001,17001,"Adams County, Illinois",51711,Wired telecommunications carriers,2012,8,N,D,D,c,N,N
0500000US17001,17001,"Adams County, Illinois",517110,Wired telecommunications carriers,2012,8,N,D,D,c,N,N
0500000US17001,17001,"Adams County, Illinois",5172,Wireless telecommunications carriers (except satellite),2012,5,Q,D,D,b,Q,Q
0500000US17001,17001,"Adams County, Illinois",51721,Wireless telecommunications carriers (except satellite),2012,5,Q,D,D,b,Q,Q
0500000US17001,17001,"Adams County, Illinois",517210,Wireless telecommunications carriers (except satellite),2012,5,Q,D,D,b,Q,Q
0500000US17001,17001,"Adams County, Illinois",5179,Other telecommunications,2012,2,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",51791,Other telecommunications,2012,2,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",517911,Telecommunications resellers,2012,1,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",517919,All other telecommunications,2012,1,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",5179199,Other telecommunications ,2012,1,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",518,"Data processing, hosting, and related services",2012,2,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",5182,"Data processing, hosting, and related services",2012,2,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",51821,"Data processing, hosting, and related services",2012,2,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",518210,"Data processing, hosting, and related services",2012,2,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",51,Information,2012,5,N,D,D,a,N,N
0500000US17003,17003,"Alexander County, Illinois",515,Broadcasting (except internet),2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",5151,Radio and television broadcasting,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",51511,Radio broadcasting,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",515112,Radio stations,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",517,Telecommunications,2012,3,N,D,D,a,N,N
0500000US17003,17003,"Alexander County, Illinois",5171,Wired telecommunications carriers,2012,3,N,D,D,a,N,N
0500000US17003,17003,"Alexander County, Illinois",51711,Wired telecommunications carriers,2012,3,N,D,D,a,N,N
0500000US17003,17003,"Alexander County, Illinois",517110,Wired telecommunications carriers,2012,3,N,D,D,a,N,N
0500000US17003,17003,"Alexander County, Illinois",519,Other information services,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",5191,Other information services,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",51912,Libraries and archives,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",519120,Libraries and archives,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",51,Information,2012,5,N,D,D,b,N,N
0500000US17005,17005,"Bond County, Illinois",511,Publishing industries (except internet),2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",5111,"Newspaper, periodical, book, and directory publishers",2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",51111,Newspaper publishers,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",511110,Newspaper publishers,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",512,Motion picture and sound recording industries,2012,1,N,D,D,a,N,N
0500000US17005,17005,"Bond County, Illinois",5121,Motion picture and video industries,2012,1,N,D,D,a,N,N
0500000US17005,17005,"Bond County, Illinois",51213,Motion picture and video exhibition,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",512131,Motion picture theaters (except drive-ins),2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",515,Broadcasting (except internet),2012,1,D,D,D,b,D,D
0500000US17005,17005,"Bond County, Illinois",5151,Radio and television broadcasting,2012,1,D,D,D,b,D,D
0500000US17005,17005,"Bond County, Illinois",51511,Radio broadcasting,2012,1,D,D,D,b,D,D
0500000US17005,17005,"Bond County, Illinois",515112,Radio stations,2012,1,D,D,D,b,D,D
0500000US17005,17005,"Bond County, Illinois",517,Telecommunications,2012,2,N,D,D,a,N,N
0500000US17005,17005,"Bond County, Illinois",5171,Wired telecommunications carriers,2012,1,N,D,D,a,N,N
0500000US17005,17005,"Bond County, Illinois",51711,Wired telecommunications carriers,2012,1,N,D,D,a,N,N
0500000US17005,17005,"Bond County, Illinois",517110,Wired telecommunications carriers,2012,1,N,D,D,a,N,N
0500000US17005,17005,"Bond County, Illinois",5172,Wireless telecommunications carriers (except satellite),2012,1,Q,D,D,a,Q,Q
0500000US17005,17005,"Bond County, Illinois",51721,Wireless telecommunications carriers (except satellite),2012,1,Q,D,D,a,Q,Q
0500000US17005,17005,"Bond County, Illinois",517210,Wireless telecommunications carriers (except satellite),2012,1,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",51,Information,2012,14,N,6203,1594,118,N,N
0500000US17007,17007,"Boone County, Illinois",511,Publishing industries (except internet),2012,3,D,D,D,b,D,D
0500000US17007,17007,"Boone County, Illinois",5111,"Newspaper, periodical, book, and directory publishers",2012,3,D,D,D,b,D,D
0500000US17007,17007,"Boone County, Illinois",51111,Newspaper publishers,2012,2,D,D,D,b,D,D
0500000US17007,17007,"Boone County, Illinois",511110,Newspaper publishers,2012,2,D,D,D,b,D,D
0500000US17007,17007,"Boone County, Illinois",51113,Book publishers,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",511130,Book publishers,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",512,Motion picture and sound recording industries,2012,2,N,D,D,a,N,N
0500000US17007,17007,"Boone County, Illinois",5122,Sound recording industries,2012,2,N,D,D,a,N,N
0500000US17007,17007,"Boone County, Illinois",51224,Sound recording studios,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",512240,Sound recording studios,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",51229,Other sound recording industries,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",512290,Other sound recording industries,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",5122909,All other sound recording industries,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",517,Telecommunications,2012,9,N,D,D,b,N,N
0500000US17007,17007,"Boone County, Illinois",5171,Wired telecommunications carriers,2012,8,N,D,D,b,N,N
0500000US17007,17007,"Boone County, Illinois",51711,Wired telecommunications carriers,2012,8,N,D,D,b,N,N
0500000US17007,17007,"Boone County, Illinois",517110,Wired telecommunications carriers,2012,8,N,D,D,b,N,N
0500000US17007,17007,"Boone County, Illinois",5172,Wireless telecommunications carriers (except satellite),2012,1,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",51721,Wireless telecommunications carriers (except satellite),2012,1,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",517210,Wireless telecommunications carriers (except satellite),2012,1,Q,D,D,a,Q,Q
0500000US17009,17009,"Brown County, Illinois",51,Information,2012,1,N,D,D,a,N,N
0500000US17009,17009,"Brown County, Illinois",517,Telecommunications,2012,1,N,D,D,a,N,N
0500000US17009,17009,"Brown County, Illinois",5171,Wired telecommunications carriers,2012,1,N,D,D,a,N,N
0500000US17009,17009,"Brown County, Illinois",51711,Wired telecommunications carriers,2012,1,N,D,D,a,N,N
0500000US17009,17009,"Brown County, Illinois",517110,Wired telecommunications carriers,2012,1,N,D,D,a,N,N
0500000US17011,17011,"Bureau County, Illinois",51,Information,2012,7,N,D,D,b,N,N
0500000US17011,17011,"Bureau County, Illinois",511,Publishing industries (except internet),2012,2,D,D,D,b,D,D
0500000US17011,17011,"Bureau County, Illinois",5111,"Newspaper, periodical, book, and directory publishers",2012,2,D,D,D,b,D,D
0500000US17011,17011,"Bureau County, Illinois",51111,Newspaper publishers,2012,1,D,D,D,b,D,D
0500000US17011,17011,"Bureau County, Illinois",511110,Newspaper publishers,2012,1,D,D,D,b,D,D
0500000US17011,17011,"Bureau County, Illinois",51112,Periodical publishers,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",511120,Periodical publishers,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",512,Motion picture and sound recording industries,2012,1,N,D,D,a,N,N
0500000US17011,17011,"Bureau County, Illinois",5121,Motion picture and video industries,2012,1,N,D,D,a,N,N
0500000US17011,17011,"Bureau County, Illinois",51213,Motion picture and video exhibition,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",512131,Motion picture theaters (except drive-ins),2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",515,Broadcasting (except internet),2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",5151,Radio and television broadcasting,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",51511,Radio broadcasting,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",515112,Radio stations,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",517,Telecommunications,2012,3,N,D,D,a,N,N
0500000US17011,17011,"Bureau County, Illinois",5171,Wired telecommunications carriers,2012,3,N,D,D,a,N,N
0500000US17011,17011,"Bureau County, Illinois",51711,Wired telecommunications carriers,2012,3,N,D,D,a,N,N
0500000US17011,17011,"Bureau County, Illinois",517110,Wired telecommunications carriers,2012,3,N,D,D,a,N,N
0500000US17013,17013,"Calhoun County, Illinois",51,Information,2012,2,N,D,D,b,N,N
0500000US17013,17013,"Calhoun County, Illinois",511,Publishing industries (except internet),2012,1,D,D,D,b,D,D
0500000US17013,17013,"Calhoun County, Illinois",5111,"Newspaper, periodical, book, and directory publishers",2012,1,D,D,D,b,D,D
0500000US17013,17013,"Calhoun County, Illinois",51111,Newspaper publishers,2012,1,D,D,D,b,D,D
0500000US17013,17013,"Calhoun County, Illinois",511110,Newspaper publishers,2012,1,D,D,D,b,D,D
0500000US17013,17013,"Calhoun County, Illinois",517,Telecommunications,2012,1,N,D,D,a,N,N
0500000US17013,17013,"Calhoun County, Illinois",5171,Wired telecommunications carriers,2012,1,N,D,D,a,N,N
0500000US17013,17013,"Calhoun County, Illinois",51711,Wired telecommunications carriers,2012,1,N,D,D,a,N,N
0500000US17013,17013,"Calhoun County, Illinois",517110,Wired telecommunications carriers,2012,1,N,D,D,a,N,N
0500000US17015,17015,"Carroll County, Illinois",51,Information,2012,9,N,1495,377,42,N,N
0500000US17015,17015,"Carroll County, Illinois",511,Publishing industries (except internet),2012,3,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",5111,"Newspaper, periodical, book, and directory publishers",2012,2,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",51111,Newspaper publishers,2012,2,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",511110,Newspaper publishers,2012,2,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",5112,Software publishers,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",51121,Software publishers,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",511210,Software publishers,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",512,Motion picture and sound recording industries,2012,1,N,D,D,a,N,N
0500000US17015,17015,"Carroll County, Illinois",5121,Motion picture and video industries,2012,1,N,D,D,a,N,N
0500000US17015,17015,"Carroll County, Illinois",51211,Motion picture and video production,2012,1,Q,D,D,a,Q,Q
0500000US17015,17015,"Carroll County, Illinois",512110,Motion picture and video production,2012,1,Q,D,D,a,Q,Q
0500000US17015,17015,"Carroll County, Illinois",515,Broadcasting (except internet),2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",5151,Radio and television broadcasting,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",51511,Radio broadcasting,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",515112,Radio stations,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",517,Telecommunications,2012,3,N,D,D,a,N,N
0500000US17015,17015,"Carroll County, Illinois",5171,Wired telecommunications carriers,2012,3,N,D,D,a,N,N
0500000US17015,17015,"Carroll County, Illinois",51711,Wired telecommunications carriers,2012,3,N,D,D,a,N,N
0500000US17015,17015,"Carroll County, Illinois",517110,Wired telecommunications carriers,2012,3,N,D,D,a,N,N
0500000US17015,17015,"Carroll County, Illinois",519,Other information services,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",5191,Other information services,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",51913,Internet publishing and broadcasting and web search portals,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",519130,Internet publishing and broadcasting and web search portals,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",51,Information,2012,4,N,395,103,20,N,N
0500000US17017,17017,"Cass County, Illinois",511,Publishing industries (except internet),2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",5111,"Newspaper, periodical, book, and directory publishers",2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",51111,Newspaper publishers,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",511110,Newspaper publishers,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",517,Telecommunications,2012,1,N,D,D,a,N,N
0500000US17017,17017,"Cass County, Illinois",5171,Wired telecommunications carriers,2012,1,N,D,D,a,N,N
0500000US17017,17017,"Cass County, Illinois",51711,Wired telecommunications carriers,2012,1,N,D,D,a,N,N
0500000US17017,17017,"Cass County, Illinois",517110,Wired telecommunications carriers,2012,1,N,D,D,a,N,N
0500000US17017,17017,"Cass County, Illinois",518,"Data processing, hosting, and related services",2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",5182,"Data processing, hosting, and related services",2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",51821,"Data processing, hosting, and related services",2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",518210,"Data processing, hosting, and related services",2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",519,Other information services,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",5191,Other information services,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",51912,Libraries and archives,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",519120,Libraries and archives,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",51,Information,2012,94,N,129267,34755,2770,N,N
0500000US17019,17019,"Champaign County, Illinois",511,Publishing industries (except internet),2012,29,D,D,D,g,D,D
0500000US17019,17019,"Champaign County, Illinois",5111,"Newspaper, periodical, book, and directory publishers",2012,22,D,D,D,f,D,D
0500000US17019,17019,"Champaign County, Illinois",51111,Newspaper publishers,2012,6,D,D,D,e,D,D
0500000US17019,17019,"Champaign County, Illinois",511110,Newspaper publishers,2012,6,D,D,D,e,D,D
0500000US17019,17019,"Champaign County, Illinois",51112,Periodical publishers,2012,5,2840,703,165,32,86.1,0.0
0500000US17019,17019,"Champaign County, Illinois",511120,Periodical publishers,2012,5,2840,703,165,32,86.1,0.0
0500000US17019,17019,"Champaign County, Illinois",51113,Book publishers,2012,9,D,D,D,e,D,D
0500000US17019,17019,"Champaign County, Illinois",511130,Book publishers,2012,9,D,D,D,e,D,D
0500000US17019,17019,"Champaign County, Illinois",51114,Directory and mailing list publishers,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",511140,Directory and mailing list publishers,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",51119,Other publishers,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",511199,All other publishers,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",5112,Software publishers,2012,7,94054,36786,9701,597,3.3,0.0
0500000US17019,17019,"Champaign County, Illinois",51121,Software publishers,2012,7,94054,36786,9701,597,3.3,0.0
0500000US17019,17019,"Champaign County, Illinois",511210,Software publishers,2012,7,94054,36786,9701,597,3.3,0.0
0500000US17019,17019,"Champaign County, Illinois",512,Motion picture and sound recording industries,2012,6,N,D,D,c,N,N
0500000US17019,17019,"Champaign County, Illinois",5121,Motion picture and video industries,2012,5,N,D,D,c,N,N
0500000US17019,17019,"Champaign County, Illinois",51211,Motion picture and video production,2012,1,Q,D,D,a,Q,Q
0500000US17019,17019,"Champaign County, Illinois",512110,Motion picture and video production,2012,1,Q,D,D,a,Q,Q
0500000US17019,17019,"Champaign County, Illinois",51212,Motion picture and video distribution,2012,1,Q,D,D,a,Q,Q
0500000US17019,17019,"Champaign County, Illinois",512120,Motion picture and video distribution,2012,1,Q,D,D,a,Q,Q
0500000US17019,17019,"Champaign County, Illinois",51213,Motion picture and video exhibition,2012,3,9789,1150,295,106,3.4,0.0
0500000US17019,17019,"Champaign County, Illinois",512131,Motion picture theaters (except drive-ins),2012,3,9789,1150,295,106,3.4,0.0
0500000US17019,17019,"Champaign County, Illinois",5122,Sound recording industries,2012,1,N,D,D,a,N,N
0500000US17019,17019,"Champaign County, Illinois",51222,Integrated record production/distribution,2012,1,Q,D,D,a,Q,Q
0500000US17019,17019,"Champaign County, Illinois",512220,Integrated record production/distribution,2012,1,Q,D,D,a,Q,Q
0500000US17019,17019,"Champaign County, Illinois",515,Broadcasting (except internet),2012,9,28600,8552,2095,238,0.7,0.2
0500000US17019,17019,"Champaign County, Illinois",5151,Radio and television broadcasting,2012,9,28600,8552,2095,238,0.7,0.2
0500000US17019,17019,"Champaign County, Illinois",51511,Radio broadcasting,2012,7,D,D,D,c,D,D
0500000US17019,17019,"Champaign County, Illinois",515111,Radio networks,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",515112,Radio stations,2012,6,9041,3975,955,107,2.2,0.6
0500000US17019,17019,"Champaign County, Illinois",51512,Television broadcasting,2012,2,D,D,D,c,D,D
0500000US17019,17019,"Champaign County, Illinois",515120,Television broadcasting,2012,2,D,D,D,c,D,D
0500000US17019,17019,"Champaign County, Illinois",517,Telecommunications,2012,36,N,30516,8182,665,N,N
0500000US17019,17019,"Champaign County, Illinois",5171,Wired telecommunications carriers,2012,27,N,D,D,e,N,N
0500000US17019,17019,"Champaign County, Illinois",51711,Wired telecommunications carriers,2012,27,N,D,D,e,N,N
0500000US17019,17019,"Champaign County, Illinois",517110,Wired telecommunications carriers,2012,27,N,D,D,e,N,N
0500000US17019,17019,"Champaign County, Illinois",5172,Wireless telecommunications carriers (except satellite),2012,8,Q,D,D,e,Q,Q
0500000US17019,17019,"Champaign County, Illinois",51721,Wireless telecommunications carriers (except satellite),2012,8,Q,D,D,e,Q,Q
0500000US17019,17019,"Champaign County, Illinois",517210,Wireless telecommunications carriers (except satellite),2012,8,Q,D,D,e,Q,Q
0500000US17019,17019,"Champaign County, Illinois",5179,Other telecommunications,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",51791,Other telecommunications,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",517919,All other telecommunications,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",5179191,Internet service providers (except broadband),2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",518,"Data processing, hosting, and related services",2012,8,D,D,D,e,D,D
0500000US17019,17019,"Champaign County, Illinois",5182,"Data processing, hosting, and related services",2012,8,D,D,D,e,D,D
0500000US17019,17019,"Champaign County, Illinois",51821,"Data processing, hosting, and related services",2012,8,D,D,D,e,D,D
0500000US17019,17019,"Champaign County, Illinois",518210,"Data processing, hosting, and related services",2012,8,D,D,D,e,D,D
0500000US17019,17019,"Champaign County, Illinois",519,Other information services,2012,6,D,D,D,b,D,D
0500000US17019,17019,"Champaign County, Illinois",5191,Other information services,2012,6,D,D,D,b,D,D
0500000US17019,17019,"Champaign County, Illinois",51911,News syndicates,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",519110,News syndicates,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",51913,Internet publishing and broadcasting and web search portals,2012,5,D,D,D,b,D,D
0500000US17019,17019,"Champaign County, Illinois",519130,Internet publishing and broadcasting and web search portals,2012,5,D,D,D,b,D,D
0500000US17021,17021,"Christian County, Illinois",51,Information,2012,13,N,5329,1299,149,N,N
0500000US17021,17021,"Christian County, Illinois",511,Publishing industries (except internet),2012,3,D,D,D,b,D,D
0500000US17021,17021,"Christian County, Illinois",5111,"Newspaper, periodical, book, and directory publishers",2012,3,D,D,D,b,D,D
0500000US17021,17021,"Christian County, Illinois",51111,Newspaper publishers,2012,3,D,D,D,b,D,D
0500000US17021,17021,"Christian County, Illinois",511110,Newspaper publishers,2012,3,D,D,D,b,D,D
0500000US17021,17021,"Christian County, Illinois",512,Motion picture and sound recording industries,2012,1,N,D,D,a,N,N
0500000US17021,17021,"Christian County, Illinois",5121,Motion picture and video industries,2012,1,N,D,D,a,N,N
0500000US17021,17021,"Christian County, Illinois",51213,Motion picture and video exhibition,2012,1,D,D,D,a,D,D
0500000US17021,17021,"Christian County, Illinois",512131,Motion picture theaters (except drive-ins),2012,1,D,D,D,a,D,D
0500000US17021,17021,"Christian County, Illinois",515,Broadcasting (except internet),2012,2,D,D,D,b,D,D
0500000US17021,17021,"Christian County, Illinois",5151,Radio and television broadcasting,2012,2,D,D,D,b,D,D
0500000US17021,17021,"Christian County, Illinois",51511,Radio broadcasting,2012,2,D,D,D,b,D,D
0500000US17021,17021,"Christian County, Illinois",515112,Radio stations,2012,2,D,D,D,b,D,D
0500000US17021,17021,"Christian County, Illinois",517,Telecommunications,2012,7,N,3250,793,58,N,N
0500000US17021,17021,"Christian County, Illinois",5171,Wired telecommunications carriers,2012,7,N,3250,793,58,N,N
0500000US17021,17021,"Christian County, Illinois",51711,Wired telecommunications carriers,2012,7,N,3250,793,58,N,N
0500000US17021,17021,"Christian County, Illinois",517110,Wired telecommunications carriers,2012,7,N,3250,793,58,N,N
0500000US17023,17023,"Clark County, Illinois",51,Information,2012,7,N,903,243,36,N,N
0500000US17023,17023,"Clark County, Illinois",511,Publishing industries (except internet),2012,2,D,D,D,b,D,D
0500000US17023,17023,"Clark County, Illinois",5111,"Newspaper, periodical, book, and directory publishers",2012,2,D,D,D,b,D,D
0500000US17023,17023,"Clark County, Illinois",51111,Newspaper publishers,2012,2,D,D,D,b,D,D
0500000US17023,17023,"Clark County, Illinois",511110,Newspaper publishers,2012,2,D,D,D,b,D,D
0500000US17023,17023,"Clark County, Illinois",515,Broadcasting (except internet),2012,1,D,D,D,a,D,D
0500000US17023,17023,"Clark County, Illinois",5151,Radio and television broadcasting,2012,1,D,D,D,a,D,D
0500000US17023,17023,"Clark County, Illinois",51511,Radio broadcasting,2012,1,D,D,D,a,D,D
0500000US17023,17023,"Clark County, Illinois",515112,Radio stations,2012,1,D,D,D,a,D,D
0500000US17023,17023,"Clark County, Illinois",517,Telecommunications,2012,4,N,435,136,7,N,N
0500000US17023,17023,"Clark County, Illinois",5171,Wired telecommunications carriers,2012,4,N,435,136,7,N,N
0500000US17023,17023,"Clark County, Illinois",51711,Wired telecommunications carriers,2012,4,N,435,136,7,N,N
0500000US17023,17023,"Clark County, Illinois",517110,Wired telecommunications carriers,2012,4,N,435,136,7,N,N
0500000US17025,17025,"Clay County, Illinois",51,Information,2012,10,N,3247,839,83,N,N
0500000US17025,17025,"Clay County, Illinois",511,Publishing industries (except internet),2012,3,862,312,82,19,27.0,0.0
0500000US17025,17025,"Clay County, Illinois",5111,"Newspaper, periodical, book, and directory publishers",2012,3,862,312,82,19,27.0,0.0
0500000US17025,17025,"Clay County, Illinois",51111,Newspaper publishers,2012,3,862,312,82,19,27.0,0.0
0500000US17025,17025,"Clay County, Illinois",511110,Newspaper publishers,2012,3,862,312,82,19,27.0,0.0
0500000US17025,17025,"Clay County, Illinois",515,Broadcasting (except internet),2012,1,D,D,D,a,D,D
0500000US17025,17025,"Clay County, Illinois",5151,Radio and television broadcasting,2012,1,D,D,D,a,D,D
0500000US17025,17025,"Clay County, Illinois",51511,Radio broadcasting,2012,1,D,D,D,a,D,D
0500000US17025,17025,"Clay County, Illinois",515112,Radio stations,2012,1,D,D,D,a,D,D
0500000US17025,17025,"Clay County, Illinois",517,Telecommunications,2012,5,N,D,D,b,N,N
0500000US17025,17025,"Clay County, Illinois",5171,Wired telecommunications carriers,2012,4,N,D,D,b,N,N
0500000US17025,17025,"Clay County, Illinois",51711,Wired telecommunications carriers,2012,4,N,D,D,b,N,N
0500000US17025,17025,"Clay County, Illinois",517110,Wired telecommunications carriers,2012,4,N,D,D,b,N,N
0500000US17025,17025,"Clay County, Illinois",5179,Other telecommunications,2012,1,D,D,D,a,D,D
0500000US17025,17025,"Clay County, Illinois",51791,Other telecommunications,2012,1,D,D,D,a,D,D
0500000US17025,17025,"Clay County, Illinois",517919,All other telecommunications,2012,1,D,D,D,a,D,D
